Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
22,1733332068344,04/12/2024 17:07:48,1733314068344,-5,04/12/2024 07:07:48,196386,6,questionnaire-ng98,,41803161,BLIND,12211172,,complete,,675088bc77704847ea338573,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x685,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB10,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
23,1733332068345,04/12/2024 17:07:48,1733314068345,-5,04/12/2024 07:07:48,196386,6,questionnaire-ng98,,41803161,BLIND,12211172,,complete,,675088bc77704847ea338573,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x685,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB10,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
24,1733332068345,04/12/2024 17:07:48,1733314068345,-5,04/12/2024 07:07:48,196386,6,questionnaire-ng98,,41803161,BLIND,12211172,,complete,,675088bc77704847ea338573,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x685,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB10,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
25,1733332068346,04/12/2024 17:07:48,1733314068346,-5,04/12/2024 07:07:48,196386,6,questionnaire-ng98,,41803161,BLIND,12211172,,complete,,675088bc77704847ea338573,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x685,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB10,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
26,1733332068347,04/12/2024 17:07:48,1733314068347,-5,04/12/2024 07:07:48,196386,6,questionnaire-ng98,,41803161,BLIND,12211172,,complete,,675088bc77704847ea338573,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x685,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB10,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,It was very easy to understand - I don't know what the issue was. I read the directions thoroughly and I believe I followed the instructions correctly.,,,Comment Box,13,object-16
27,1733332068348,04/12/2024 17:07:48,1733314068348,-5,04/12/2024 07:07:48,196386,6,questionnaire-ng98,,41803161,BLIND,12211172,,complete,,675088bc77704847ea338573,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x685,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB10,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
28,1733332068349,04/12/2024 17:07:48,1733314068349,-5,04/12/2024 07:07:48,196386,6,questionnaire-ng98,,41803161,BLIND,12211172,,complete,,675088bc77704847ea338573,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x685,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB10,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
29,1733332068350,04/12/2024 17:07:48,1733314068350,-5,04/12/2024 07:07:48,196386,6,questionnaire-ng98,,41803161,BLIND,12211172,,complete,,675088bc77704847ea338573,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x685,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB10,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,193893,,,,
1,1733332156257,04/12/2024 17:09:16,1733314156257,-5,04/12/2024 07:09:16,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733332257084,04/12/2024 17:10:57,1733314257084,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1733332257084,04/12/2024 17:10:57,1733314257084,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1733332257085,04/12/2024 17:10:57,1733314257085,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733332257085,04/12/2024 17:10:57,1733314257085,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733332257085,04/12/2024 17:10:57,1733314257085,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value, None,,,Comment Box,3,object-5
7,1733332257085,04/12/2024 17:10:57,1733314257085,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1733332257086,04/12/2024 17:10:57,1733314257086,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1733332257086,04/12/2024 17:10:57,1733314257086,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1733332257086,04/12/2024 17:10:57,1733314257086,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1733332257086,04/12/2024 17:10:57,1733314257086,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1733332257087,04/12/2024 17:10:57,1733314257087,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1733332257093,04/12/2024 17:10:57,1733314257093,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,Yes,,Yes|No,Multiple Choice,5,object-7
14,1733332257093,04/12/2024 17:10:57,1733314257093,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,1,,Yes|No,Multiple Choice,5,object-7
15,1733332257093,04/12/2024 17:10:57,1733314257093,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
16,1733332257094,04/12/2024 17:10:57,1733314257094,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
17,1733332257094,04/12/2024 17:10:57,1733314257094,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,Apple,,,Comment Box,7,object-9
18,1733332257094,04/12/2024 17:10:57,1733314257094,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,20 inches.,,,Comment Box,8,object-10
19,1733332257095,04/12/2024 17:10:57,1733314257095,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0,,,Comment Box,9,object-11
20,1733332257095,04/12/2024 17:10:57,1733314257095,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0,,,Comment Box,10,object-12
21,1733332257096,04/12/2024 17:10:57,1733314257096,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
22,1733332257096,04/12/2024 17:10:57,1733314257096,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
23,1733332257097,04/12/2024 17:10:57,1733314257097,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
24,1733332257097,04/12/2024 17:10:57,1733314257097,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
25,1733332257098,04/12/2024 17:10:57,1733314257098,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,I think my glasses were what caused problems for it to detect my eye movements and I can't see without them.,,,Comment Box,13,object-16
26,1733332257098,04/12/2024 17:10:57,1733314257098,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
27,1733332257098,04/12/2024 17:10:57,1733314257098,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
28,1733332257099,04/12/2024 17:10:57,1733314257099,-5,04/12/2024 07:10:57,196386,6,questionnaire-ng98,,41803287,BLIND,12211240,,complete,,67508a5a19afafa5276a9313,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x832,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB9,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,100800,,,,
1,1733333719123,04/12/2024 17:35:19,1733304919123,-8,04/12/2024 01:35:19,196386,6,questionnaire-ng98,,41804162,BLIND,12211266,,complete,,675085b54af6da2fb6535f46,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733333806093,04/12/2024 17:36:46,1733305006093,-8,04/12/2024 01:36:46,196386,6,questionnaire-ng98,,41804162,BLIND,12211266,,complete,,675085b54af6da2fb6535f46,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,Yes,,Yes|No,Multiple Choice,1,object-3
3,1733333806094,04/12/2024 17:36:46,1733305006094,-8,04/12/2024 01:36:46,196386,6,questionnaire-ng98,,41804162,BLIND,12211266,,complete,,675085b54af6da2fb6535f46,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,1,,Yes|No,Multiple Choice,1,object-3
4,1733333806094,04/12/2024 17:36:46,1733305006094,-8,04/12/2024 01:36:46,196386,6,questionnaire-ng98,,41804162,BLIND,12211266,,complete,,675085b54af6da2fb6535f46,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733333806094,04/12/2024 17:36:46,1733305006094,-8,04/12/2024 01:36:46,196386,6,questionnaire-ng98,,41804162,BLIND,12211266,,complete,,675085b54af6da2fb6535f46,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733333806095,04/12/2024 17:36:46,1733305006095,-8,04/12/2024 01:36:46,196386,6,questionnaire-ng98,,41804162,BLIND,12211266,,complete,,675085b54af6da2fb6535f46,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,n/a,,,Comment Box,3,object-5
7,1733333806095,04/12/2024 17:36:46,1733305006095,-8,04/12/2024 01:36:46,196386,6,questionnaire-ng98,,41804162,BLIND,12211266,,complete,,675085b54af6da2fb6535f46,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB1,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
