Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Randomise questionnaire elements?,Question Key,Response
10,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-7,Decline to state
11,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,2
12,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,29
13,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,40%
14,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,5
15,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,33186
1,1733368129066,05/12/2024 03:08:49,1733368128744,-8,04/12/2024 19:08:48,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733368171271,05/12/2024 03:09:31,1733368171003,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,28
3,1733368171565,05/12/2024 03:09:31,1733368171005,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1733368171565,05/12/2024 03:09:31,1733368171005,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1733368171565,05/12/2024 03:09:31,1733368171005,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Pacific northwest
6,1733368171565,05/12/2024 03:09:31,1733368171005,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,4
7,1733368171565,05/12/2024 03:09:31,1733368171005,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733368171565,05/12/2024 03:09:31,1733368171005,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1733368171565,05/12/2024 03:09:31,1733368171006,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,2
10,1733368171565,05/12/2024 03:09:31,1733368171006,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-4,Black or African American
11,1733368171565,05/12/2024 03:09:31,1733368171006,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,14
12,1733368171565,05/12/2024 03:09:31,1733368171006,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,12
13,1733368171565,05/12/2024 03:09:31,1733368171006,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,10%
14,1733368171565,05/12/2024 03:09:31,1733368171007,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,2
15,1733368171565,05/12/2024 03:09:31,1733368171007,-8,04/12/2024 19:09:31,196386,6,questionnaire-w1i9,,41811403,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,,Demographic Questionnaire,5,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,42263
1,1733372398442,05/12/2024 04:19:58,1733372398305,-5,04/12/2024 23:19:58,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733372423499,05/12/2024 04:20:23,1733372423432,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,21
3,1733372423647,05/12/2024 04:20:23,1733372423434,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1733372423647,05/12/2024 04:20:23,1733372423434,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1733372423647,05/12/2024 04:20:23,1733372423434,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Midwestern
6,1733372423647,05/12/2024 04:20:23,1733372423434,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,3
7,1733372423647,05/12/2024 04:20:23,1733372423435,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733372423647,05/12/2024 04:20:23,1733372423435,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1733372423647,05/12/2024 04:20:23,1733372423435,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,1
10,1733372423647,05/12/2024 04:20:23,1733372423435,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-5,White
11,1733372423647,05/12/2024 04:20:23,1733372423435,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,1
12,1733372423647,05/12/2024 04:20:23,1733372423436,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,21
13,1733372423647,05/12/2024 04:20:23,1733372423436,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,50%
14,1733372423647,05/12/2024 04:20:23,1733372423437,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,6
15,1733372423647,05/12/2024 04:20:23,1733372423437,-5,04/12/2024 23:20:23,196386,6,questionnaire-w1i9,,41811603,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,,Demographic Questionnaire,5,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,25132
END OF FILE
