"","Event Index","UTC Timestamp","UTC Date and Time","Local Timestamp","Local Timezone","Local Date and Time","Experiment ID","Experiment Version","Tree Node Key","Repeat Key","Schedule ID","Participant Public ID","Participant Private ID","Participant Starting Group","Participant Status","Participant Completion Code","Participant External Session ID","Participant Device Type","Participant Device","Participant OS","Participant Browser","Participant Monitor Size","Participant Viewport Size","Checkpoint","Room ID","Room Order","Task Name","Task Version","counterbalance-2nfr","branch-i39d","branch-gwtr","branch-9h9t","checkpoint-o7ee","checkpoint-6s7s","branch-ktz5","branch-hxbs","Page","Page ID","Page Counter","Question","Response Type","Key","Response","Tag","OptionOrder","Object Name","Object Number","Object ID"
"45","16",1732117522386,"20/11/2024 15:45:22",1732099522386,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","value","Yes",NA,"Yes|No","Multiple Choice",6,"object-8"
"46","17",1732117522386,"20/11/2024 15:45:22",1732099522386,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","quantised","1",NA,"Yes|No","Multiple Choice",6,"object-8"
"47","18",1732117522387,"20/11/2024 15:45:22",1732099522387,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If no, what brand of camera are you using?","response","value","Not using",NA,NA,"Comment Box",7,"object-9"
"48","19",1732117522387,"20/11/2024 15:45:22",1732099522387,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).","response","value","18 in",NA,NA,"Comment Box",8,"object-10"
"49","20",1732117522387,"20/11/2024 15:45:22",1732099522387,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"7.	Approximately how many times did you look at your phone during the experiment?","response","value","none",NA,NA,"Comment Box",9,"object-11"
"50","21",1732117522388,"20/11/2024 15:45:22",1732099522388,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"8.	Approximately how many times did you get up during the experiment?","response","value","none",NA,NA,"Comment Box",10,"object-12"
"51","22",1732117522388,"20/11/2024 15:45:22",1732099522388,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","value","Yes",NA,"Yes|No","Multiple Choice",11,"object-13"
"52","23",1732117522388,"20/11/2024 15:45:22",1732099522388,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","quantised","1",NA,"Yes|No","Multiple Choice",11,"object-13"
"53","24",1732117522389,"20/11/2024 15:45:22",1732099522389,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","value","Yes",NA,"Yes|No","Multiple Choice",12,"object-14"
"54","25",1732117522390,"20/11/2024 15:45:22",1732099522390,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","quantised","1",NA,"Yes|No","Multiple Choice",12,"object-14"
"55","26",1732117522390,"20/11/2024 15:45:22",1732099522390,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"11. What additional information would you add to help make things easier to understand?","response","value","Unsure",NA,NA,"Comment Box",13,"object-16"
"56","27",1732117522391,"20/11/2024 15:45:22",1732099522391,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","value","No",NA,"Yes|No","Multiple Choice",14,"object-15"
"57","28",1732117522391,"20/11/2024 15:45:22",1732099522391,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","quantised","2",NA,"Yes|No","Multiple Choice",14,"object-15"
"58","29",1732117522392,"20/11/2024 15:45:22",1732099522392,-5,"20/11/2024 05:45:22",196386,5,"questionnaire-ng98",NA,41492375,"BLIND",12110600,NA,"complete",NA,"673dfb4d3978ddb621634341","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x788","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB2","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"END",79874,NA,NA,NA,NA
"59","1",1732117672267,"20/11/2024 15:47:52",1732099672267,-5,"20/11/2024 05:47:52",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"BEGIN",NA,NA,NA,NA,NA
"60","2",1732117765582,"20/11/2024 15:49:25",1732099765582,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","value","No",NA,"Yes|No","Multiple Choice",1,"object-3"
"61","3",1732117765582,"20/11/2024 15:49:25",1732099765582,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","quantised","2",NA,"Yes|No","Multiple Choice",1,"object-3"
"62","4",1732117765582,"20/11/2024 15:49:25",1732099765582,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","value","No",NA,"Yes|No","Multiple Choice",2,"object-4"
"63","5",1732117765582,"20/11/2024 15:49:25",1732099765582,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","quantised","2",NA,"Yes|No","Multiple Choice",2,"object-4"
"64","6",1732117765582,"20/11/2024 15:49:25",1732099765582,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If yes, please list below:","response","value","N/A",NA,NA,"Comment Box",3,"object-5"
"65","7",1732117765583,"20/11/2024 15:49:25",1732099765583,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Eye Glasses","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"66","8",1732117765583,"20/11/2024 15:49:25",1732099765583,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Contacts","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"67","9",1732117765583,"20/11/2024 15:49:25",1732099765583,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Makeup","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"68","10",1732117765583,"20/11/2024 15:49:25",1732099765583,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Strip or individual eyelashes","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"69","11",1732117765583,"20/11/2024 15:49:25",1732099765583,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Hat","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"70","12",1732117765584,"20/11/2024 15:49:25",1732099765584,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","__other","1",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"71","13",1732117765584,"20/11/2024 15:49:25",1732099765584,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","other","None of the abov",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"72","14",1732117765589,"20/11/2024 15:49:25",1732099765589,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","value","No",NA,"Yes|No","Multiple Choice",5,"object-7"
"73","15",1732117765590,"20/11/2024 15:49:25",1732099765590,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","quantised","2",NA,"Yes|No","Multiple Choice",5,"object-7"
"74","16",1732117765590,"20/11/2024 15:49:25",1732099765590,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","value","Yes",NA,"Yes|No","Multiple Choice",6,"object-8"
"75","17",1732117765590,"20/11/2024 15:49:25",1732099765590,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","quantised","1",NA,"Yes|No","Multiple Choice",6,"object-8"
"76","18",1732117765591,"20/11/2024 15:49:25",1732099765591,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If no, what brand of camera are you using?","response","value","N/A",NA,NA,"Comment Box",7,"object-9"
"77","19",1732117765591,"20/11/2024 15:49:25",1732099765591,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).","response","value","about 24 inches",NA,NA,"Comment Box",8,"object-10"
"78","20",1732117765592,"20/11/2024 15:49:25",1732099765592,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"7.	Approximately how many times did you look at your phone during the experiment?","response","value","0",NA,NA,"Comment Box",9,"object-11"
"79","21",1732117765593,"20/11/2024 15:49:25",1732099765593,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"8.	Approximately how many times did you get up during the experiment?","response","value","0",NA,NA,"Comment Box",10,"object-12"
"80","22",1732117765593,"20/11/2024 15:49:25",1732099765593,-5,"20/11/2024 05:49:25",196386,5,"questionnaire-ng98",NA,41492447,"BLIND",12110829,NA,"complete",NA,"673dffc41ece9e701eb9915c","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1600x900","1600x765","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB11","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","value","Yes",NA,"Yes|No","Multiple Choice",11,"object-13"
